target_id	length	eff_length	est_counts	tpm
MGG_16480T0	669	670	0	0
MGG_14714T0	2257	2258	1622	52.2019
MGG_03609T0	570	571	330	41.9989
MGG_09288T0	177	178	30	12.2479
MGG_08374T0	1583	1584	172	7.89102
MGG_10497T0	1094	1095	72	4.77835
MGG_04195T0	2879	2880	3341.91	84.326
MGG_06304T0	1583	1584	750	34.4085
MGG_16899T0	345	346	7	1.47022
MGG_04404T0	1774	1775	0	0
MGG_15241T0	1528	1529	390	18.536
MGG_14179T0	672	673	2957	319.298
MGG_07675T0	1164	1165	21	1.30994
MGG_10147T0	2672	2673	1113.36	30.2688
MGG_11178T0	7302	7303	4500	44.7786
MGG_06275T0	2358	2359	629	19.3768
MGG_15232T0	324	325	5	1.11801
MGG_05213T0	2789	2790	974	25.3696
MGG_17651T0	378	379	0	0
MGG_02142T0	4086	4087	165905	2949.95
MGG_04241T0	2045	2046	2987.51	106.112
MGG_16589T0	252	253	0	0
MGG_15000T0	5603	5604	211.451	2.74203
MGG_02662T0	1210	1211	4	0.240036
MGG_01367T0	672	673	313	33.7978
MGG_09753T0	813	814	13	1.16059
MGG_17978T0	1292	1293	664	37.3189
MGG_05046T0	3776	3777	51	0.981257
MGG_05945T0	1362	1363	56	2.98574
MGG_03134T0	3245	3246	5249	117.513
MGG_08254T0	864	865	21	1.76426
MGG_17694T0	1404	1405	964	49.8609
MGG_07181T0	959	960	1046	79.1808
MGG_10721T0	1047	1048	2	0.138685
MGG_08289T0	1878	1879	7	0.270727
MGG_06993T0	1315	1316	2025	111.822
MGG_03754T0	2455	2456	194	5.74028
MGG_01924T0	2008	2009	2	0.0723452
MGG_03542T0	4401	4402	3008	49.6578
MGG_04463T0	2384	2385	1825.83	55.6328
MGG_10452T0	1114	1115	0	0
MGG_15401T0	318	319	2	0.455616
MGG_03383T0	1776	1777	3	0.122686
MGG_08932T0	4545	4546	626.191	10.0101
MGG_14967T0	17850	17851	1862.2	7.58094
MGG_17201T0	309	310	0	0
MGG_00622T0	2666	2667	3722	101.418
MGG_01830T0	996	997	11	0.801784
MGG_18135T0	1482	1483	1805	88.4496
MGG_17220T0	2190	2191	511.733	16.9731
MGG_13036T0	999	1000	4	0.290683
MGG_08601T0	3101	3102	3752	87.8983
MGG_07316T0	4074	4075	4611.96	82.2466
MGG_04741T0	1060	1061	1583	108.424
MGG_07326T0	1616	1617	315.873	14.1959
MGG_14287T0	357	358	0	0
MGG_08892T0	1518	1519	276	13.2042
MGG_11726T0	3060	3061	1549	36.7746
MGG_08194T0	387	388	2	0.374592
MGG_05700T0	5795	5796	1091	13.6791
MGG_07619T0	1212	1213	512	30.6739
MGG_07245T0	231	232	510	159.75
MGG_16356T0	315	316	0	0
MGG_09094T0	684	685	0	0
MGG_17533T0	825	826	3268.85	287.591
MGG_03834T0	1593	1594	3	0.136771
MGG_02609T0	615	616	43	5.0728
MGG_08070T0	877	878	424.79	35.1592
MGG_00024T0	1626	1627	1	0.0446655
MGG_00999T0	857	858	1194.57	101.178
MGG_15272T0	8736	8737	114	0.948205
MGG_07292T0	1133	1134	1526.87	97.8475
MGG_05149T0	1753	1754	109	4.51603
MGG_06572T0	4153	4154	8490	148.525
MGG_15842T0	369	370	4	0.78563
MGG_18044T0	150	151	0	0
MGG_07568T0	1722	1723	74	3.12109
MGG_04475T0	3121	3122	22	0.512094
MGG_03043T0	1101	1102	5	0.329722
MGG_11797T0	165	166	9	3.93998
MGG_17257T0	231	232	0	0
MGG_00243T0	1989	1990	3.12675	0.114182
MGG_09918T0	1954	1955	456	16.9503
MGG_10246T0	1589	1590	2	0.0914098
MGG_00599T0	1571	1572	1125.38	52.0245
MGG_17961T0	1758	1759	2743	113.323
MGG_12752T0	1765	1766	5819	239.451
MGG_11115T0	846	847	132	11.3253
MGG_09496T0	345	346	3.01978	0.634247
MGG_02128T0	1695	1696	46	1.97102
MGG_05760T0	618	619	460	54.0041
MGG_11006T0	1092	1093	0	0
MGG_02404T0	1288	1289	54	3.04439
MGG_03641T0	1853	1854	47983	1880.78
MGG_06582T0	1822	1823	3027	120.666
MGG_11205T0	13727	13728	9193.54	48.6671
MGG_04333T0	1179	1180	226	13.9183
MGG_08022T0	3369	3370	2165.34	46.6934
MGG_16035T0	994	995	46	3.35965
MGG_15115T0	569	570	0	0
MGG_08341T0	1824	1825	514.736	20.4966
MGG_14572T0	819	820	16	1.41797
MGG_02253T0	2972	2973	1870.1	45.712
MGG_03444T0	1236	1237	78	4.58231
MGG_11165T0	3693	3694	1947.5	38.3124
MGG_14569T0	1509	1510	0	0
MGG_06548T0	2554	2555	2228	63.37
MGG_13610T0	2456	2457	925	27.3588
MGG_08533T0	3540	3541	699	14.3453
MGG_17336T0	612	613	37	4.38633
MGG_17977T0	1907	1908	519	19.7674
MGG_02548T0	1713	1714	0	0
MGG_05054T0	1138	1139	119	7.59247
MGG_06624T0	1953	1954	59	2.19426
MGG_14571T0	1867	1868	22	0.855865
MGG_14307T0	2365	2366	6585.52	202.272
MGG_07728T0	3424	3425	535	11.3515
MGG_00497T0	3838	3839	515	9.74875
MGG_06979T0	3010	3011	4999	120.651
MGG_05063T0	1848	1849	631.511	24.8201
MGG_06717T0	972	973	803	59.9739
MGG_04603T0	3012	3013	5598	135.019
MGG_11952T0	360	361	2	0.402608
MGG_03422T0	1701	1702	0	0
MGG_06516T0	2735	2736	2729	72.4848
MGG_12887T0	618	619	148	17.3752
MGG_08584T0	2714	2715	5014	134.207
MGG_12410T0	1356	1357	430	23.0276
MGG_09838T0	3696	3697	2872.95	56.4726
MGG_04623T0	2836	2837	1143	29.2783
MGG_06313T0	3106	3107	7903	184.846
MGG_08494T0	1772	1773	2	0.0819749
MGG_06273T0	1510	1511	5617	270.147
MGG_07784T0	1343	1344	37.2231	2.01267
MGG_14781T0	738	739	211.284	20.7769
MGG_00072T0	1800	1801	3	0.121051
MGG_01183T0	2503	2504	317	9.19993
MGG_01758T0	1161	1162	446	27.8926
MGG_08039T0	1824	1825	6	0.238918
MGG_13221T0	315	316	5934	1364.65
MGG_01179T0	1457	1458	1630	81.2437
MGG_06482T0	2245	2246	2479.52	80.2263
MGG_06482T1	2262	2263	1702.48	54.6711
MGG_13230T0	1537	1538	2070	97.8078
MGG_12817T0	2113	2114	204	7.01269
MGG_07496T0	1356	1357	761	40.7535
MGG_15961T0	792	793	140	12.8296
MGG_09401T0	1821	1822	1	0.0398852
MGG_04228T0	1009	1010	1780.7	128.123
MGG_08045T0	2523	2524	636	18.3116
MGG_04793T0	2498	2499	10938	318.076
MGG_15671T0	2204	2205	7526	248.036
MGG_09893T0	895	896	928	75.2661
MGG_00739T0	4561	4562	2411	38.4062
MGG_00307T0	1037	1038	1674.81	117.254
MGG_15805T0	309	310	0	0
MGG_06630T0	1396	1397	35	1.82067
MGG_09701T0	4600	4601	8065	127.383
MGG_01472T0	2030	2031	8684	310.72
MGG_12779T0	3034	3035	922	22.0766
MGG_04444T0	1293	1294	3545	199.086
MGG_08414T0	378	379	0	0
MGG_17165T0	222	223	6	1.95527
MGG_16441T0	3955	3956	4256	78.1817
MGG_09025T0	3142	3143	941	21.7573
MGG_17140T0	171	172	0	0
MGG_03825T0	1617	1618	3	0.134742
MGG_04036T0	900	901	37	2.98426
MGG_06227T0	748	749	0	0
MGG_08638T0	3609	3610	1121	22.5662
MGG_16742T0	566	567	11	1.40984
MGG_03941T0	1104	1105	438	28.8052
MGG_06118T0	3029	3030	2606.44	62.5122
MGG_00059T0	1659	1660	26	1.13822
MGG_09481T0	2528	2529	3604	103.561
MGG_10796T0	468	469	0	0
MGG_11794T0	2092	2093	986	34.2348
MGG_07481T0	3548	3549	929	19.0226
MGG_05507T0	2123	2124	0	0
MGG_16881T0	243	244	0	0
MGG_01413T0	345	346	9	1.89028
MGG_08618T0	4045	4046	2105	37.8082
MGG_00777T0	798	799	4375	397.916
MGG_05912T0	1741	1742	3667	152.976
MGG_10930T0	1061	1062	2332.72	159.624
MGG_04600T0	3778	3779	1748.98	33.6332
MGG_04465T0	1038	1039	806	56.374
MGG_05307T0	1975	1976	10717	394.136
MGG_05432T0	738	739	2	0.196673
MGG_12288T0	3837	3838	383	7.25193
MGG_00792T0	2356	2357	236	7.27633
MGG_02124T0	4456	4457	6561	106.976
MGG_07653T0	1564	1565	6	0.27861
MGG_07869T0	390	391	0	0
MGG_17648T0	1137	1138	0	0
MGG_17361T0	339	340	1	0.213738
MGG_17932T0	3847	3848	2287.55	43.2011
MGG_03683T1	1853	1854	1566.35	61.3956
MGG_03683T0	1881	1882	59.6542	2.30346
MGG_05006T0	1486	1487	152	7.42835
MGG_00744T0	4110	4111	914	16.1569
MGG_13292T0	2362	2363	62	1.90672
MGG_09265T0	2218	2219	401	13.1325
MGG_16937T0	366	367	0	0
MGG_10972T0	930	931	35	2.73198
MGG_10650T0	291	292	32	7.96392
MGG_09377T0	588	589	200	24.676
MGG_17991T0	150	151	11	5.2939
MGG_09922T0	2526	2527	3394	97.6037
MGG_00370T0	1664	1665	369.955	16.1471
MGG_02513T0	1111	1112	227.879	14.8922
MGG_15532T0	3039	3040	2686	64.2084
MGG_15360T0	560	561	6	0.777227
MGG_14724T0	1431	1432	0	0
MGG_02726T0	2127	2128	578.283	19.7483
MGG_00342T0	1161	1162	535	33.4586
MGG_06056T0	1457	1458	314.451	15.6731
MGG_07707T0	3483	3484	660.554	13.7781
MGG_05724T0	2750	2751	245	6.47195
MGG_00960T0	5580	5581	7866	102.424
MGG_05032T0	3908	3909	660	12.2698
MGG_17701T0	1360	1361	171	9.13057
MGG_06836T0	2051	2052	924	32.7231
MGG_05632T0	992	993	3349	245.09
MGG_09194T0	1276	1277	4601	261.831
MGG_05165T0	2076	2077	135	4.72342
MGG_03012T0	2780	2781	136	3.55384
MGG_01359T0	2480	2481	875.953	25.6575
MGG_06437T0	2523	2524	2735	78.7458
MGG_15711T0	767	768	16	1.51397
MGG_01388T0	1246	1247	188	10.956
MGG_04586T0	1015	1016	493.442	35.2941
MGG_04850T0	2285	2286	261	8.29705
MGG_06089T0	1346	1347	1617	87.2373
MGG_06670T0	1443	1444	973	48.9672
MGG_07050T0	294	295	6	1.47805
MGG_03028T0	1552	1553	321	15.0208
MGG_17032T0	387	388	0	0
MGG_12403T0	5222	5223	3368	46.861
MGG_06044T0	808	809	9472	850.85
MGG_02807T0	558	559	77	10.0101
MGG_17195T0	3906	3907	2146	39.9159
MGG_01951T0	1749	1750	0	0
MGG_05731T0	2237	2238	1016	32.9908
MGG_08519T0	1066	1067	199	13.5534
MGG_10733T0	795	796	0	0
MGG_07020T0	2375	2376	56	1.71278
MGG_13328T0	6535	6536	2507	27.8742
MGG_08831T0	1202	1203	4030	243.444
MGG_17188T0	204	205	7	2.48144
MGG_10490T0	1185	1186	2609	159.863
MGG_07611T0	2828	2829	3995	102.623
MGG_09592T0	804	805	0	0
MGG_15977T0	1422	1423	217.084	11.0862
MGG_06577T0	2805	2806	148	3.83296
MGG_09756T0	1032	1033	357	25.1147
MGG_06571T0	849	850	8487	725.596
MGG_05617T0	1084	1085	416.792	27.9158
MGG_06547T0	3983	3984	2821	51.4569
MGG_09557T0	2253	2254	1391	44.8469
MGG_03250T0	1479	1480	2059.06	101.104
MGG_08950T0	1395	1396	10	0.520564
MGG_08709T0	2727	2728	24	0.639332
MGG_10548T0	1276	1277	95	5.4062
MGG_14931T0	2822	2823	16048	413.114
MGG_00708T0	1120	1121	941.367	61.0257
MGG_02070T0	3962	3963	150.387	2.7577
MGG_16995T0	255	256	0	0
MGG_04438T0	1364	1365	33771	1797.92
MGG_05078T0	4211	4212	532	9.17874
MGG_03492T0	2039	2040	574	20.4476
MGG_07746T0	1095	1096	27	1.79025
MGG_18087T0	435	436	1	0.166676
MGG_15566T0	3119	3120	601	13.9984
MGG_18049T0	417	418	24	4.17248
MGG_13178T0	4504	4505	430.641	6.94673
MGG_17067T0	153	154	4	1.88755
MGG_01096T0	3542	3543	3946	80.9367
MGG_10292T0	456	457	383	60.9035
MGG_07575T0	912	913	0	0
MGG_16210T0	153	154	0	0
MGG_15782T0	225	226	0	0
MGG_03136T0	2369	2370	9700	297.429
MGG_04728T0	423	424	80	13.7115
MGG_08920T0	5107	5108	2069	29.4354
MGG_08661T0	1735	1736	3539	148.146
MGG_04852T0	4577	4578	1167	18.5249
MGG_15215T0	954	955	26	1.97847
MGG_10814T0	1276	1277	0	0
MGG_04704T0	1295	1296	987	55.3442
MGG_06850T0	3627	3628	6291	126.012
MGG_07871T0	726	727	9	0.899638
MGG_12405T0	2339	2340	8812	273.664
MGG_06207T0	1521	1522	1	0.0477469
MGG_17031T0	150	151	0	0
MGG_03364T0	725	726	44	4.40429
MGG_12068T0	1419	1420	0	0
MGG_00581T0	512	513	32	4.53307
MGG_13765T0	1870	1871	49	1.90319
MGG_14743T0	1410	1411	127	6.54088
MGG_11936T0	3182	3183	170	3.88125
MGG_02574T0	3660	3661	444	8.81339
MGG_02254T0	1367	1368	445.898	23.687
MGG_09722T0	618	619	11	1.2914
MGG_06475T0	3117	3118	3641	84.8602
MGG_07699T0	318	319	0	0
MGG_11547T0	2792	2793	836	21.7518
MGG_09858T0	840	841	80	6.91279
MGG_00866T0	2379	2380	373	11.3892
MGG_03394T0	1432	1433	546	27.6889
MGG_03675T0	1770	1771	470	19.2859
MGG_17973T0	162	163	9	4.0125
MGG_00918T0	2581	2582	1201	33.8023
MGG_02030T0	1767	1768	0	0
MGG_00785T0	1853	1854	9496	372.212
MGG_07074T0	2553	2554	1515	43.1074
MGG_01921T0	1419	1420	3	0.15353
MGG_06546T0	1876	1877	0	0
MGG_03348T0	3073	3074	37	0.874697
MGG_12738T0	4688	4689	4062	62.9534
MGG_11146T0	1251	1252	2125	123.343
MGG_08369T0	2138	2139	1561	53.0337
MGG_08881T1	3005	3006	131.249	3.17298
MGG_08881T0	2988	2989	87.7506	2.13346
MGG_09764T0	1458	1459	2078	103.502
MGG_10627T0	2913	2914	246	6.13487
MGG_14797T0	2817	2818	2313.77	59.6676
MGG_02501T0	2961	2962	307	7.53205
MGG_14602T0	1467	1468	1147	56.7802
MGG_03091T0	721	722	12813	1289.65
MGG_16973T0	319	320	0	0
MGG_17466T0	261	262	3	0.832108
MGG_05730T0	1749	1750	1457	60.5036
MGG_07725T0	1499	1500	20	0.968943
MGG_08807T0	4159	4160	1406.97	24.5782
MGG_17899T0	234	235	0	0
MGG_15079T0	3558	3559	891	18.1932
MGG_00944T0	1842	1843	2348	92.5833
MGG_16668T0	782	783	1255	116.477
MGG_06824T0	712	713	94	9.58072
MGG_02383T0	1210	1211	18	1.08016
MGG_14292T0	2174	2175	372	12.4292
MGG_02201T0	1290	1291	0	0
MGG_03459T0	5739	5740	3993	50.553
MGG_15816T0	180	181	204	81.9052
MGG_15561T0	168	169	0	0
MGG_16989T0	489	490	94	13.9409
MGG_15494T0	1426	1427	176.607	8.99382
MGG_03312T0	826	827	23.8427	2.09512
MGG_03887T0	1796	1797	1446	58.4763
MGG_02991T0	1924	1925	197	7.43696
MGG_03235T0	3190	3191	2648.28	60.3109
MGG_18096T0	471	472	0	0
MGG_03183T0	2171	2172	471	15.7587
MGG_04769T0	2075	2076	327.638	11.469
MGG_01532T0	844	845	77	6.62207
MGG_16353T0	225	226	3	0.964656
MGG_02742T0	885	886	13826	1134.02
MGG_10995T0	669	670	5.18878	0.562795
MGG_13086T0	1680	1681	0	0
MGG_12637T0	914	915	112	8.89522
MGG_00892T0	435	436	13559	2259.96
MGG_11745T0	2168	2169	2266	75.9207
MGG_04943T0	2419	2420	4805	144.29
MGG_17971T0	156	157	9	4.16584
MGG_05096T0	1489	1490	865	42.1881
MGG_05473T0	476	477	0	0
MGG_00492T0	5778	5779	368	4.62759
MGG_07476T0	3946	3947	10264.5	188.987
MGG_13474T0	952	953	23577	1797.86
MGG_09578T0	366	367	0	0
MGG_06876T0	1282	1283	5778.44	327.298
MGG_14894T0	1092	1093	0	0
MGG_00575T0	2123	2124	103	3.52405
MGG_10821T0	2179	2180	3073	102.439
MGG_03247T0	1443	1444	9192.2	462.607
MGG_08640T0	1397	1398	756.407	39.3195
MGG_16455T0	2488	2489	1354	39.5324
MGG_02412T0	1273	1274	1729.94	98.678
MGG_16697T0	354	355	2	0.409413
MGG_03122T0	2211	2212	10843	356.225
MGG_01885T0	2572	2573	346	9.77228
MGG_02602T0	1882	1883	14272	550.8
MGG_04659T0	3096	3097	4725	110.872
MGG_06623T0	2226	2227	106	3.45896
MGG_15366T0	393	394	5	0.922218
MGG_12445T0	456	457	0	0
MGG_16777T0	171	172	0	0
MGG_16097T0	1713	1714	4.42624	0.187665
MGG_08617T0	1883	1884	42.4979	1.63925
MGG_04251T0	2367	2368	187	5.73878
MGG_15579T0	968	969	33	2.47486
MGG_06919T0	771	772	6835	643.4
MGG_04528T0	5675	5676	2244	28.7303
MGG_02570T0	1436	1437	225	11.3785
MGG_04715T0	267	268	239	64.8071
MGG_15922T0	366	367	0	0
MGG_06883T0	1843	1844	2513.54	99.0567
MGG_07485T0	1993	1994	54	1.96801
MGG_03274T0	2973	2974	206	5.03368
MGG_10440T0	767	768	301	28.4816
MGG_17216T0	540	541	0	0
MGG_06705T0	920	921	1409	111.176
MGG_07543T0	1870	1871	1014	39.3844
MGG_15483T0	483	484	0	0
MGG_02220T0	333	334	0	0
MGG_12537T0	1646	1647	188	8.29514
MGG_10830T0	1254	1255	316.523	18.3283
MGG_17529T0	285	286	0	0
MGG_16804T0	727	728	215	21.4618
MGG_02091T0	750	751	101	9.7733
MGG_02793T0	2975	2976	45	1.09885
MGG_07393T0	3680	3681	3099	61.1808
MGG_16090T0	429	430	2	0.338004
MGG_00416T0	1479	1480	8	0.392815
MGG_03095T0	2390	2391	230	6.9905
MGG_16650T0	342	343	78	16.5257
MGG_01509T0	366	367	424	83.9575
MGG_00520T0	1008	1009	1096.84	78.997
MGG_13239T0	4493	4494	4229	68.3855
MGG_12110T0	1540	1541	1031	48.6201
MGG_04638T0	1466	1467	386.22	19.1322
MGG_06743T0	2312	2313	1862	58.5011
MGG_14773T0	3304	3305	3907	85.9076
MGG_02496T0	1161	1162	2785	174.172
MGG_03805T0	351	352	0	0
MGG_07338T1	4522	4523	3317.92	53.3088
MGG_07338T0	4002	4003	1231.08	22.3491
MGG_06877T0	2256	2257	1143	36.8022
MGG_14913T0	1230	1231	608	35.8926
MGG_01116T0	1215	1216	1242.97	74.2824
MGG_16812T0	2595	2596	0	0
MGG_10424T0	429	430	153	25.8573
MGG_09178T0	1572	1573	13	0.600585
MGG_00701T0	1128	1129	14	0.901143
MGG_00168T0	2312	2313	35123	1103.51
MGG_07872T0	477	478	6	0.912185
MGG_10083T0	1549	1550	12	0.562612
MGG_08352T0	999	1000	0	0
MGG_09642T0	2045	2046	8	0.284148
MGG_02212T0	498	499	0	0
MGG_06662T0	5427	5428	650	8.70228
MGG_17810T0	7805	7806	109	1.01475
MGG_01101T0	2559	2560	7214	204.784
MGG_01726T0	6571	6572	1922	21.2528
MGG_07950T0	699	700	0	0
MGG_08269T0	1852	1853	1345.22	52.7568
MGG_02669T0	1007	1008	3608.99	260.186
MGG_01706T0	620	621	7875	921.549
MGG_03256T0	2504	2505	1548	44.9079
MGG_04263T0	510	511	0	0
MGG_09798T0	2441	2442	492	14.6413
MGG_08784T0	3213	3214	303.548	6.86343
MGG_15380T0	1284	1285	47	2.658
MGG_01001T0	2926	2927	528	13.109
MGG_02822T0	864	865	2673.91	224.641
MGG_05596T0	3047	3048	715	17.0471
MGG_16456T0	2042	2043	40.4112	1.43745
MGG_06278T0	1507	1508	177	8.52966
MGG_02809T0	4761	4762	5494	83.8415
MGG_02876T0	1788	1789	3173	128.89
MGG_08020T0	1335	1336	125	6.79928
MGG_06202T0	3818	3819	242	4.60495
MGG_15318T0	1392	1393	7	0.36518
MGG_05878T0	1857	1858	0	0
MGG_03143T0	2601	2602	140	3.91003
MGG_01443T0	2077	2078	874	30.5651
MGG_07771T0	2725	2726	4288	114.311
MGG_01267T0	829	830	3580	313.447
MGG_09719T0	3434	3435	1109	23.462
MGG_17291T0	387	388	13	2.43484
MGG_03792T0	831	832	4	0.349379
MGG_00768T0	2118	2119	844	28.9448
MGG_17085T0	288	289	18	4.52621
MGG_04435T0	2282	2283	1575.34	50.1452
MGG_06787T0	3148	3149	908	20.9543
MGG_02541T0	2208	2209	3690	121.392
MGG_12839T0	5497	5498	5641	74.5609
MGG_16975T0	402	403	0	0
MGG_16231T0	1774	1775	74	3.02965
MGG_14588T0	1830	1831	0	0
MGG_05642T0	3273	3274	2237	49.6532
MGG_03429T0	969	970	0	0
MGG_17439T0	1098	1099	1022.33	67.6013
MGG_13880T0	1197	1198	0	0
MGG_02826T0	1847	1848	169	6.64576
MGG_16871T0	384	385	6339	1196.52
MGG_13283T0	867	868	0	0
MGG_01772T0	1040	1041	1680.47	117.311
MGG_17972T0	553	554	20	2.62349
MGG_05759T0	1723	1724	322	13.5731
MGG_17364T0	219	220	3	0.990965
MGG_09515T0	2845	2846	1686	43.0509
MGG_07544T0	525	526	0	0
MGG_08775T0	1557	1558	183	8.53578
MGG_12385T0	2659	2660	1080	29.5054
MGG_12077T0	2511	2512	648	18.7463
MGG_16505T0	420	421	266	45.9155
MGG_15773T0	2433	2434	20793	620.806
MGG_17509T0	1080	1081	4	0.268902
MGG_00375T0	1275	1276	19	1.08209
MGG_03283T0	3400	3401	3882.46	82.9584
MGG_06651T0	2418	2419	2071	62.2163
MGG_14875T0	887	888	133	10.8842
MGG_07776T0	459	460	7	1.10586
MGG_04751T0	2197	2198	113.009	3.73634
MGG_05447T0	847	848	2132.67	182.763
MGG_13814T0	693	694	13	1.36127
MGG_16940T0	366	367	6.08402	1.20471
MGG_03611T0	1974	1975	72.6773	2.67418
MGG_10330T0	3536	3537	150	3.08188
MGG_03163T0	1016	1017	495	35.3707
MGG_16723T0	243	244	1	0.297831
MGG_12305T0	915	916	470.358	37.3158
MGG_08551T0	3203	3204	110.77	2.5124
MGG_10651T0	1133	1134	2357.88	151.101
MGG_00984T0	3505	3506	22623.9	468.938
MGG_10728T0	2212	2213	10	0.328381
MGG_06643T0	3113	3114	16076	375.162
MGG_18124T0	360	361	0	0
MGG_15586T0	195	196	1	0.370769
MGG_10052T0	887	888	692	56.6308
MGG_06706T0	3153	3154	3296	75.9426
MGG_01432T0	2118	2119	1350.92	46.3294
MGG_16340T0	783	784	71	6.58115
MGG_15066T0	336	337	13	2.80332
MGG_00384T0	4132	4133	1496	26.3042
MGG_02479T0	878	879	4717	389.975
MGG_15278T0	1323	1324	1	0.0548873
MGG_04473T0	2193	2194	614	20.3372
MGG_17939T0	180	181	105	42.1571
MGG_17180T0	816	817	402	35.7572
MGG_00845T0	4639	4640	2173	34.0331
MGG_07159T0	651	652	56	6.24166
MGG_03552T0	2628	2629	494	13.6551
MGG_08839T0	3188	3189	1164	26.5252
MGG_10804T0	501	502	0	0
MGG_14299T0	1429	1430	3	0.152456
MGG_13924T0	2250	2251	24	0.77481
MGG_07383T0	1311	1312	1417	78.4866
MGG_18003T0	739	740	8994	883.244
MGG_16580T0	252	253	0	0
MGG_06161T0	1099	1100	194	12.8165
MGG_02478T0	3509	3510	3792	78.5093
MGG_17353T0	231	232	5	1.56618
MGG_02767T0	5837	5838	8539	106.292
MGG_05401T0	3712	3713	40	0.782879
MGG_09291T0	3174	3175	4102	93.8883
MGG_16862T0	1419	1420	4386	224.461
MGG_10846T0	944	945	7	0.538302
MGG_04897T0	2878	2879	649	16.3818
MGG_05160T0	4165	4166	4437	77.398
MGG_07331T0	2459	2460	5287	156.183
MGG_14810T0	309	310	6	1.40653
MGG_06859T0	1027	1028	1191	84.1935
MGG_17675T0	168	169	0	0
MGG_11211T0	4315	4316	3248	54.6883
MGG_10439T0	2857	2858	29	0.737387
MGG_17817T0	1773	1774	796.265	32.6185
MGG_16331T0	1844	1845	8.20768	0.323284
MGG_13902T0	2409	2410	5	0.150769
MGG_18019T0	312	313	2	0.46435
MGG_06578T0	1200	1201	36	2.17831
MGG_16391T0	680	681	9	0.960406
MGG_08187T0	1410	1411	385	19.8287
MGG_04588T0	2791	2792	2334.57	60.7647
MGG_17547T0	507	508	0	0
MGG_05518T0	523	524	0	0
MGG_01746T0	1764	1765	5680	233.864
MGG_12388T0	2587	2588	574	16.1179
MGG_09511T0	1697	1698	17427.9	745.878
MGG_04667T0	3012	3013	5237	126.312
MGG_15863T0	183	184	2	0.7899
MGG_01103T0	2371	2372	1182	36.2128
MGG_09200T0	2640	2641	16706.6	459.705
MGG_05127T0	597	598	5	0.607615
MGG_05137T0	2024	2025	957	34.3437
MGG_17399T0	2220	2221	1512	49.4724
MGG_01843T0	603	604	396	47.6451
MGG_09668T0	2018	2019	1	0.0359934
MGG_06642T0	2869	2870	2362	59.8078
MGG_01147T0	2482	2483	286	8.37045
MGG_00490T0	1940	1941	2911	108.987
MGG_00981T0	1296	1297	743	41.6302
MGG_00841T0	3144	3145	1321	30.524
MGG_05169T0	3361	3362	644.563	13.9324
MGG_17846T0	4302	4303	41.807	0.706052
MGG_17548T0	399	400	0	0
MGG_14303T0	1641	1642	617	27.3069
MGG_00225T0	537	538	0	0
MGG_05598T0	5224	5225	6979	97.0659
MGG_05411T0	2283	2284	0	0
MGG_13815T0	1037	1038	109852	7690.78
MGG_17247T0	3737	3738	4443	86.3767
MGG_07547T0	2377	2378	13	0.397275
MGG_13485T0	2699	2700	749	20.1594
MGG_01151T0	1262	1263	347	19.9658
MGG_03819T0	1488	1489	0	0
MGG_03837T0	4346	4347	5403	90.3244
MGG_12613T0	7425	7426	1249	12.2227
MGG_10048T0	3073	3074	22.314	0.527513
MGG_07855T0	1713	1714	5	0.211992
MGG_17061T0	1370	1371	529.032	28.0417
MGG_00775T0	2953	2954	6892	169.549
MGG_01754T0	1999	2000	949	34.4823
MGG_17384T0	1291	1292	254	14.2867
MGG_04227T0	3861	3862	2943	55.3781
MGG_07809T0	1347	1348	0	0
MGG_05088T0	2742	2743	2646	70.1009
MGG_08627T0	1887	1888	906.616	34.8964
MGG_06395T0	4668	4669	3017	46.9582
MGG_12670T0	1883	1884	554.24	21.3785
MGG_03731T0	1563	1564	461.388	21.4383
MGG_01330T0	2398	2399	24	0.72701
MGG_17191T0	465	466	16	2.49513
MGG_02080T0	1071	1072	0	0
MGG_16423T0	868	869	131	10.955
MGG_16202T0	3026	3027	613	14.7166
MGG_00464T0	2039	2040	390	13.8929
MGG_00795T0	4312	4313	23	0.387532
MGG_03629T0	4695	4696	29666	459.082
MGG_04092T0	1434	1435	698	35.3479
MGG_07118T0	2563	2564	3	0.0850282
MGG_03863T0	761	762	1360	129.701
MGG_01066T0	934	935	4663	362.421
MGG_04500T0	1376	1377	8074	426.103
MGG_08842T0	1842	1843	2101.6	82.8674
MGG_01694T0	1766	1767	229.593	9.44237
MGG_06083T0	1169	1170	1359	84.4099
MGG_00619T0	648	649	115	12.8769
MGG_15667T0	1504	1505	105	5.07005
MGG_03724T0	4334	4335	13092	219.471
MGG_17681T0	225	226	198	63.6673
MGG_12100T0	1919	1920	635	24.0343
MGG_09869T0	3538	3539	2963	60.843
MGG_16654T0	395	396	0	0
MGG_03553T0	942	943	174	13.409
MGG_02730T0	2013	2014	350	12.629
MGG_01365T0	1713	1714	64	2.71349
MGG_09618T0	1443	1444	42259	2126.73
MGG_16659T0	231	232	0	0
MGG_12849T0	3193	3194	893	20.3178
MGG_09420T0	903	904	0	0
MGG_00320T0	3945	3946	970	17.8638
MGG_03251T0	1038	1039	4758	332.789
MGG_11680T0	2657	2658	50	1.36702
MGG_17116T0	210	211	0	0
MGG_05215T0	1886	1887	26	1.00129
MGG_06962T0	1388	1389	14152	740.415
