target_id	length	eff_length	est_counts	tpm
MGG_01012T0	4286	4287	3213.59	57.5864
MGG_03093T0	1450	1451	146.664	7.76498
MGG_14706T0	1255	1256	0	0
MGG_08276T0	1839	1840	94	3.92458
MGG_01233T1	1936	1937	1156.98	45.8859
MGG_01233T0	2170	2171	7.01821	0.248341
MGG_10183T0	1322	1323	94.2333	5.47176
MGG_09139T0	2864	2865	50	1.34069
MGG_08313T0	957	958	1	0.0801894
MGG_10663T0	1710	1711	13	0.583682
MGG_07517T0	2768	2769	5916	164.13
MGG_09055T0	1260	1261	54343	3310.63
MGG_00362T0	1549	1550	595	29.4895
MGG_11561T0	5088	5089	56	0.845353
MGG_09540T0	2380	2381	476	15.3578
MGG_04956T0	2103	2104	12737	465.055
MGG_09193T0	1861	1862	1043	43.0316
MGG_00779T0	2360	2361	420	13.6658
MGG_05575T0	894	895	1880	161.368
MGG_03509T0	1572	1573	6	0.293025
MGG_01244T0	4087	4088	2277	42.7893
MGG_03427T0	1548	1549	5	0.247971
MGG_06538T0	755	756	485	49.2836
MGG_06832T0	1920	1921	2420	96.7767
MGG_05572T0	2901	2902	273.927	7.25138
MGG_17840T0	852	853	38	3.42229
MGG_07677T0	780	781	22	2.16399
MGG_16507T0	870	871	3	0.264598
MGG_10676T0	561	562	2295	313.711
MGG_08108T0	1103	1104	315	21.9192
MGG_04312T0	1308	1309	3	0.176061
MGG_08055T0	1320	1321	417.315	24.2685
MGG_03056T0	2255	2256	323	10.9988
MGG_05941T0	1796	1797	291	12.4402
MGG_15041T0	1152	1153	88	5.86322
MGG_04641T0	1910	1911	424.817	17.0775
MGG_03347T0	1537	1538	272	13.5861
MGG_04544T0	1520	1521	397	20.0514
MGG_13058T0	3068	3069	715	17.8975
MGG_16733T0	2356	2357	95	3.09633
MGG_08943T0	1350	1351	0	0
MGG_05045T0	651	652	24	2.82778
MGG_10289T0	1944	1945	1569	61.9706
MGG_00343T0	2987	2988	861	22.1363
MGG_01891T0	705	706	7	0.761686
MGG_04328T0	1881	1882	15486	632.124
MGG_16966T0	1560	1561	28	1.37796
MGG_06434T0	990	991	264	20.4651
MGG_08291T0	462	463	89	14.767
MGG_04411T0	704	705	494	53.8295
MGG_17260T0	303	304	3	0.758107
MGG_07402T0	1169	1170	703	46.1586
MGG_15680T0	168	169	2	0.90913
MGG_15740T0	772	773	25	2.48452
MGG_04629T0	4769	4770	7021	113.074
MGG_06045T0	1228	1229	2471	154.456
MGG_00257T0	1095	1096	107	7.49991
MGG_03360T0	2808	2809	83	2.26991
MGG_06866T0	1228	1229	0	0
MGG_00544T0	588	589	734	95.7334
MGG_03481T0	3052	3053	697	17.5383
MGG_17086T0	165	166	6	2.77668
MGG_03852T0	1917	1918	207.491	8.31062
MGG_17579T0	474	475	0	0
MGG_15505T0	600	601	38	4.85727
MGG_02216T1	1498	1499	132.818	6.80674
MGG_02216T0	1551	1552	53.2729	2.63692
MGG_15787T0	1129	1130	4	0.271934
MGG_14814T0	2011	2012	441.452	16.8554
MGG_01764T0	1423	1424	51.539	2.78041
MGG_02056T0	2791	2792	0	0
MGG_17057T0	1050	1051	163	11.9143
MGG_15362T0	736	737	8	0.833883
MGG_09674T0	1659	1660	0	0
MGG_13033T0	1720	1721	5712	254.971
MGG_14404T0	2181	2182	1764.13	62.1094
MGG_02272T0	1581	1582	1	0.0485597
MGG_17834T0	710	711	0	0
MGG_16624T0	168	169	0	0
MGG_05607T0	2529	2530	1780.95	54.0771
MGG_10356T0	1470	1471	0	0
MGG_00097T0	1908	1909	42.7185	1.71907
MGG_09156T0	1840	1841	75	3.12961
MGG_00778T0	1800	1801	244	10.4078
MGG_16320T0	222	223	0	0
MGG_07733T0	966	967	8	0.635545
MGG_12646T0	3316	3317	1695	39.2561
MGG_06320T0	4624	4625	4601	76.4228
MGG_16756T0	3007	3008	1444	36.8784
MGG_00697T0	1186	1187	1079	69.8318
MGG_05683T0	4700	4701	412	6.73271
MGG_07346T0	1107	1108	101	7.00268
MGG_00266T0	867	868	0	0
MGG_18023T0	342	343	16	3.58351
MGG_09029T0	1529	1530	1194	59.9509
MGG_10312T0	1743	1744	1001	44.0931
MGG_13974T0	360	361	0	0
MGG_16005T0	213	214	0	0
MGG_10299T0	684	685	3	0.336444
MGG_17414T0	198	199	159	61.38
MGG_04458T0	1479	1480	748.489	38.8514
MGG_09778T0	2190	2191	15	0.525934
MGG_16663T0	186	187	0	0
MGG_05209T0	3383	3384	2377	53.9612
MGG_14831T0	7755	7756	9	0.089143
MGG_00467T0	3121	3122	1150	28.2975
MGG_01679T0	1073	1074	21.15	1.51283
MGG_09706T0	2102	2103	626	22.8675
MGG_02218T0	1005	1006	35	2.67272
MGG_10334T0	2047	2048	279	10.4654
MGG_11915T0	267	268	18	5.15965
MGG_00884T0	2176	2177	5938	209.539
MGG_14737T0	1609	1610	44.6875	2.13227
MGG_12300T0	1308	1309	2491	146.19
MGG_01006T0	1062	1063	2782.08	201.057
MGG_08983T0	1370	1371	49	2.74563
MGG_04648T0	2224	2225	199	6.87078
MGG_13192T0	2749	2750	9205	257.142
MGG_03705T0	3261	3262	1858	43.7567
MGG_00839T0	1101	1102	809	56.3962
MGG_01506T0	1533	1534	287	14.3727
MGG_09734T0	3869	3870	1782.09	35.3754
MGG_17090T0	336	337	1	0.227957
MGG_03930T0	501	502	4391	671.958
MGG_09412T0	3091	3092	11023.7	273.886
MGG_10477T0	888	889	8	0.691307
MGG_01311T0	3220	3221	8299	197.933
MGG_11674T0	327	328	1	0.234212
MGG_07202T0	2074	2075	26883	995.273
MGG_09964T0	2205	2206	4	0.139296
MGG_03494T0	1383	1384	367	20.371
MGG_01977T0	2208	2209	952	33.1073
MGG_18028T0	599	600	5	0.640179
MGG_16239T0	758	759	30	3.03642
MGG_05248T0	1105	1106	3366.84	233.857
MGG_09833T0	1646	1647	73	3.40496
MGG_10856T0	821	822	149.353	13.9581
MGG_04185T0	4021	4022	2501	47.7699
MGG_14703T0	1158	1159	192	12.7263
MGG_12392T0	3472	3473	9	0.199077
MGG_04806T0	1503	1504	2374	121.259
MGG_09303T0	3690	3691	8585.94	178.701
MGG_16116T0	4641	4642	1397	23.1193
MGG_05528T0	1291	1292	2347	139.551
MGG_16061T0	384	385	0	0
MGG_16830T0	2663	2664	231	6.66132
MGG_03374T0	1501	1502	94	4.80774
MGG_08647T0	1420	1421	80	4.32493
MGG_17496T0	213	214	0	0
MGG_15293T0	1200	1201	894	57.1844
MGG_11216T0	2830	2831	2607	70.7431
MGG_14609T0	1347	1348	35	1.99462
MGG_05044T0	4539	4540	68	1.15063
MGG_09902T0	867	868	360	31.8614
MGG_17938T0	640	641	11	1.31831
MGG_16374T0	1424	1425	34	1.83293
MGG_07885T0	2543	2544	7	0.21138
MGG_14151T0	2124	2125	23	0.83148
MGG_14667T0	966	967	94	7.46765
MGG_12163T0	636	637	677	81.6454
MGG_01423T0	2367	2368	4360.73	141.469
MGG_13948T0	1305	1306	464	27.2934
MGG_00294T0	2013	2014	530	20.2162
MGG_08287T0	1565	1566	1765.39	86.6028
MGG_08287T1	1399	1400	1015.61	55.729
MGG_10321T0	1773	1774	198	8.57421
MGG_02517T0	3555	3556	1605	34.6734
MGG_17459T0	570	571	0	0
MGG_05570T0	976	977	67	5.26821
MGG_17954T0	482	483	3	0.477152
MGG_17857T0	420	421	83	15.1453
MGG_15350T0	450	451	44	7.49478
MGG_12679T0	1458	1459	297	15.6381
MGG_02922T0	1672	1673	48.3233	2.21893
MGG_03225T0	2492	2493	1714	52.8167
MGG_08589T0	1486	1487	60.9125	3.14687
MGG_07287T0	3294	3295	2330	54.3229
MGG_15964T0	249	250	8.17511	2.5121
MGG_05600T0	2544	2545	115	3.4713
MGG_08464T0	1053	1054	415	30.2475
MGG_17982T0	1783	1784	112	4.82287
MGG_00529T0	4579	4580	6049.69	101.473
MGG_04332T0	1101	1102	5	0.348555
MGG_03178T0	2517	2518	112	3.417
MGG_02692T0	954	955	1395	112.216
MGG_05938T0	1456	1457	82	4.32352
MGG_10774T0	388	389	0	0
MGG_03881T0	4342	4343	257.732	4.5589
MGG_07937T0	1173	1174	121	7.91772
MGG_16744T0	3529	3530	392.882	8.55008
MGG_15040T0	1143	1144	0	0
MGG_17832T0	390	391	4	0.785898
MGG_10766T0	1593	1594	0	0
MGG_11343T0	2690	2691	820.95	23.4361
MGG_15263T0	1132	1133	5	0.339018
MGG_00844T0	3350	3351	127	2.91147
MGG_01578T0	2198	2199	3295	115.11
MGG_18120T0	162	163	3	1.41389
MGG_03067T0	5536	5537	57	0.79083
MGG_00174T0	2875	2876	1515	40.4675
MGG_02234T0	537	538	2	0.285582
MGG_17520T0	165	166	7	3.23946
MGG_16610T0	543	544	0	0
MGG_16410T0	2752	2753	12275	342.53
MGG_09330T0	1860	1861	171	7.05883
MGG_10447T0	1507	1508	7761	395.366
MGG_13510T0	2264	2265	218.09	7.39691
MGG_16237T0	588	589	18	2.34769
MGG_07103T0	5120	5121	8422.27	126.345
MGG_10051T0	1244	1245	18785	1159.11
MGG_17049T0	444	445	0	0
MGG_16509T0	771	772	26	2.58725
MGG_12828T0	2491	2492	2311	71.2418
MGG_10187T0	3272	3273	2449	57.4812
MGG_01052T0	2648	2649	526	15.2541
MGG_06220T0	1329	1330	16	0.924168
MGG_15531T0	464	465	5	0.826037
MGG_07220T0	1629	1630	76772	3618.24
MGG_09916T0	1330	1331	9851	568.571
MGG_17580T0	369	370	1	0.207626
MGG_01298T0	1490	1491	41	2.11246
MGG_18091T0	105	106	0	0
MGG_16789T0	273	274	0	0
MGG_09360T0	1668	1669	210.099	9.67052
MGG_10701T0	1116	1117	119	8.1842
MGG_03416T0	603	604	47	5.97783
MGG_03746T0	1059	1060	0	0
MGG_14711T0	2397	2398	23	0.73682
MGG_01110T0	682	683	5099.96	573.626
MGG_01690T0	963	964	1185	94.433
MGG_08214T0	423	424	0	0
MGG_17025T0	480	481	0	0
MGG_02720T0	1077	1078	43	3.06431
MGG_05157T0	931	932	32	2.63765
MGG_16076T0	600	601	0	0
MGG_16379T0	315	316	239	58.1023
MGG_04831T0	3991	3992	2055.61	39.5578
MGG_08152T0	1710	1711	6745	302.841
MGG_10685T0	2688	2689	1224	34.9682
MGG_10916T0	2332	2333	0	0
MGG_08367T0	3203	3204	13060	313.136
MGG_00867T0	1052	1053	283	20.6462
MGG_08663T0	2989	2990	9798.03	251.739
MGG_01292T0	2284	2285	464	15.5996
MGG_07912T0	1997	1998	2941	113.079
MGG_07398T0	417	418	0	0
MGG_15367T0	384	385	0	0
MGG_00296T0	2665	2666	161.211	4.64533
MGG_10371T0	843	844	705	64.1696
MGG_05940T0	1429	1430	1497	80.4208
MGG_10806T0	3129	3130	65	1.59533
MGG_02719T0	2713	2714	2135	60.4325
MGG_03389T0	1897	1898	1991	80.5857
MGG_08346T0	1071	1072	0	0
MGG_17639T0	585	586	0	0
MGG_01997T0	1301	1302	1	0.0590027
MGG_16425T0	1994	1995	183	7.04678
MGG_13884T0	597	598	0	0
MGG_04070T0	2408	2409	36	1.14802
MGG_02095T0	996	997	68	5.23958
MGG_13308T0	2100	2101	44	1.60883
MGG_00215T0	927	928	5	0.413909
MGG_01114T0	1410	1411	229	12.4678
MGG_06198T0	3375	3376	995	22.6414
MGG_16267T0	502	503	35	5.34543
MGG_15935T0	225	226	0	0
MGG_14595T0	969	970	344	27.2439
MGG_08318T0	1474	1475	32.8465	1.71072
MGG_01667T0	642	643	4999	597.248
MGG_02521T0	1806	1807	598	25.4229
MGG_16537T0	348	349	2	0.440238
MGG_17284T0	1068	1069	0	0
MGG_13782T0	1305	1306	5042	296.58
MGG_07373T0	666	667	0	0
MGG_07965T0	1216	1217	22	1.38872
MGG_03597T0	2951	2952	335	8.71789
MGG_06676T0	783	784	310.942	30.4682
MGG_10429T0	1893	1894	931	37.7618
MGG_12335T0	2622	2623	3218	94.2476
MGG_17288T0	817	818	11.4101	1.07156
MGG_11317T0	3122	3123	7038	173.125
MGG_14173T0	6297	6298	3227	39.3622
MGG_04608T0	3967	3968	1643	31.8089
MGG_06782T0	2283	2284	103	3.46437
MGG_16630T0	1434	1435	2942	157.497
MGG_15700T0	2138	2139	18403	660.938
MGG_11999T0	1549	1550	18	0.89212
MGG_06735T0	2853	2854	2089	56.2299
MGG_13591T0	6960	6961	1	0.011036
MGG_04879T0	1442	1443	609	32.4215
MGG_07646T0	2592	2593	0	0
MGG_13783T0	3948	3949	1757	34.1796
MGG_00156T0	966	967	35	2.78051
MGG_10335T0	345	346	0	0
MGG_10569T0	2042	2043	7359.99	276.753
MGG_01906T0	1340	1341	4421	253.265
MGG_17169T0	1848	1849	112	4.65333
MGG_17814T0	735	736	0	0
MGG_15461T0	528	529	0	0
MGG_03432T0	2136	2137	0	0
MGG_03376T0	3539	3540	2592	56.249
MGG_13798T0	1092	1093	60	4.2171
MGG_12142T0	195	196	0	0
MGG_11774T0	2541	2542	605	18.2836
MGG_08542T0	3716	3717	113	2.33544
MGG_10276T0	597	598	0	0
MGG_05203T0	1488	1489	738	38.0754
MGG_05446T0	1667	1668	623.5	28.7159
MGG_04933T0	2979	2980	179	4.61444
MGG_16924T0	1441	1442	52	2.77026
MGG_07603T0	969	970	110	8.71171
MGG_08146T0	2422	2423	5262	166.832
MGG_06129T0	1222	1223	321	20.1633
MGG_02536T0	2986	2987	2604	66.9713
MGG_04451T0	435	436	0	0
MGG_11063T0	2058	2059	937	34.9596
MGG_05283T0	1791	1792	1434.25	61.4851
MGG_03330T0	1708	1709	166	7.46189
MGG_05827T0	1329	1330	0	0
MGG_16941T0	378	379	0	0
MGG_00579T0	1122	1123	19	1.29974
MGG_09850T0	5182	5183	2530	37.4992
MGG_13787T0	162	163	2122	1000.09
MGG_03491T0	2010	2011	182.351	6.96592
MGG_07011T0	2254	2255	388	13.2181
MGG_08670T0	1539	1540	475	23.6949
MGG_18033T0	162	163	0	0
MGG_00190T0	1455	1456	399	21.052
MGG_15303T0	366	367	6	1.25594
MGG_15145T0	1114	1115	49.8016	3.43124
MGG_05405T0	1413	1414	51	2.77079
MGG_06392T0	1943	1944	1928	76.1892
MGG_05170T0	1353	1354	1805.77	102.454
MGG_16990T0	1682	1683	18	0.82162
MGG_09743T0	1051	1052	1994	145.61
MGG_12354T0	912	913	196.698	16.5506
MGG_06544T0	2200	2201	600.355	20.9542
MGG_09648T0	570	571	7	0.94177
MGG_17894T0	471	472	27	4.39445
MGG_11746T0	679	680	20	2.25946
MGG_13262T0	2649	2650	88.791	2.57398
MGG_11351T0	3611	3612	535	11.3786
MGG_17380T0	243	244	7	2.2039
MGG_16728T0	1526	1527	307	15.4448
MGG_09486T0	920	921	145	12.0946
MGG_17800T0	291	292	0	0
MGG_16586T0	303	304	1	0.252702
MGG_01674T0	5524	5525	6620	92.0467
MGG_06360T0	5446	5447	1267	17.8691
MGG_13031T0	2451	2452	250	7.83253
MGG_05530T0	1197	1198	469	30.0745
MGG_08446T0	2016	2017	1	0.038087
MGG_14513T0	1881	1882	291.609	11.9032
MGG_00966T0	1932	1933	600	23.8453
MGG_03677T0	1700	1701	532	24.0265
MGG_09380T0	1032	1033	0	0
MGG_15036T0	654	655	519	60.8708
MGG_04013T0	763	764	423	42.5334
MGG_04564T0	3344	3345	18717	429.856
MGG_08372T0	321	322	0	0
MGG_02339T0	465	466	1501	247.444
MGG_09146T0	1484	1485	102	5.27663
MGG_10412T0	3126	3127	526	12.9223
MGG_03044T0	1622	1623	154	7.28928
MGG_03584T0	1764	1765	23	1.00107
MGG_09459T0	1263	1264	417	25.3438
MGG_14069T0	3003	3004	9	0.230158
MGG_15121T0	513	514	17	2.54079
MGG_00432T0	999	1000	4523	347.464
MGG_07737T0	8347	8348	304	2.79752
MGG_07061T0	2505	2506	411	12.5992
MGG_07744T0	2045	2046	538	20.2004
MGG_01801T0	2417	2418	321	10.1984
MGG_17797T0	657	658	13	1.51775
MGG_08747T0	672	673	0	0
MGG_05657T0	890	891	3701	319.098
MGG_15418T0	945	946	1	0.0812066
MGG_08546T0	507	508	2	0.302447
MGG_00906T0	1483	1484	379.308	19.6355
MGG_04038T0	2198	2199	562.404	19.6474
MGG_04074T0	1740	1741	39	1.72087
MGG_09124T0	6221	6222	2673	33.0029
MGG_05643T0	6387	6388	2111	25.3867
MGG_07598T0	1581	1582	43	2.08807
MGG_16209T0	396	397	21	4.0636
MGG_01369T0	2046	2047	76	2.85219
MGG_06650T0	1867	1868	9563	393.278
MGG_02120T0	1803	1804	0	0
MGG_02112T0	1346	1347	15	0.855473
MGG_03457T0	843	844	3	0.273062
MGG_11732T0	1886	1887	397	16.1622
MGG_02665T0	6411	6412	459	5.49923
MGG_17577T0	381	382	8	1.60883
MGG_08429T0	2182	2183	964	33.9239
MGG_09392T0	3407	3408	4	0.0901661
MGG_15094T0	1506	1507	9	0.458788
MGG_00849T0	2132	2133	854	30.7574
MGG_17108T0	216	217	0	0
MGG_06953T0	918	919	207	17.3036
MGG_07723T0	1634	1635	93	4.36966
MGG_09220T0	381	382	3	0.60331
MGG_13713T0	849	850	30	2.71135
MGG_07462T0	1929	1930	164	6.52784
MGG_04468T0	3850	3851	518	10.3333
MGG_14377T0	304	305	0	0
MGG_04660T0	2087	2088	1223	44.9965
MGG_04170T0	2187	2188	67	2.35239
MGG_02595T0	3243	3244	670	15.8663
MGG_15807T0	1568	1569	1.38773	0.0679463
MGG_01502T0	2902	2903	2281.31	60.37
MGG_10494T0	2495	2496	1712.13	52.6957
MGG_03202T0	1059	1060	715	51.8183
MGG_02764T0	1995	1996	85	3.27146
MGG_05466T0	3079	3080	56	1.39675
MGG_00390T0	780	781	8	0.786904
MGG_03956T0	1019	1020	885	66.6539
MGG_10071T0	1599	1600	0	0
MGG_00373T0	4354	4355	5260	92.7855
MGG_09480T0	1395	1396	2084	114.682
MGG_17920T0	273	274	74	20.7474
MGG_02843T0	2315	2316	378.783	12.5642
MGG_01887T0	3580	3581	708	15.1884
MGG_00260T0	858	859	3	0.268294
MGG_00949T0	2027	2028	4613	174.742
MGG_13449T0	2114	2115	0	0
MGG_12745T0	2247	2248	490	16.7449
MGG_07150T0	3926	3927	1373	26.8592
MGG_13894T0	1833	1834	0	0
MGG_10744T0	2107	2108	240	8.74628
MGG_09384T0	1850	1851	27940	1159.59
MGG_10530T0	1596	1597	99	4.76226
MGG_12869T0	3383	3384	1402	31.8273
MGG_04674T0	3459	3460	650	14.4318
MGG_00746T0	4908	4909	3023	47.3073
MGG_01654T0	2769	2770	2056	57.0198
MGG_08595T0	1384	1385	358.401	19.8793
MGG_12739T0	1575	1576	1252	61.0282
MGG_16746T0	408	409	1	0.187828
MGG_01670T0	2263	2264	1972	66.9134
MGG_04319T0	1320	1321	39.9917	2.32568
MGG_00123T0	4347	4348	812.617	14.3575
MGG_04946T0	1372	1373	57	3.18924
MGG_11026T0	2750	2751	1500	41.8874
MGG_09627T0	474	475	0	0
MGG_01219T0	1164	1165	273	18.0019
MGG_03141T0	2335	2336	3236.88	106.448
MGG_01392T0	546	547	4	0.561766
MGG_13775T0	572	573	1641	220.007
MGG_17655T0	890	891	0	0
MGG_03027T0	2411	2412	173	5.51
MGG_05143T0	1233	1234	45	2.80143
MGG_10070T0	1542	1543	0	0
MGG_03414T0	1285	1286	1534	91.6362
MGG_00802T0	1479	1480	264	13.7033
MGG_17051T0	153	154	45	22.4478
MGG_15125T0	474	475	16	2.58767
MGG_06127T0	1228	1229	2080.8	130.065
MGG_10926T0	1082	1083	118	8.37021
MGG_17110T0	343	344	31	6.92287
MGG_06523T0	1971	1972	44.0953	1.71778
MGG_07027T0	7155	7156	6025	64.6799
MGG_15642T0	159	160	4	1.92054
MGG_06461T0	1668	1669	2108.67	97.0587
MGG_09514T0	1867	1868	626	25.7442
MGG_03964T0	2414	2415	2463	78.3484
MGG_06964T0	1700	1701	724	32.6977
MGG_17537T0	905	906	12.2815	1.04137
MGG_16759T0	330	331	0	0
MGG_04556T0	1577	1578	176	8.56818
MGG_15185T0	1197	1198	37534	2406.86
MGG_15392T0	1170	1171	0	0
MGG_02045T0	3752	3753	255	5.21969
MGG_18115T0	471	472	34.7966	5.6634
MGG_17871T0	960	961	12	0.959269
MGG_09199T0	2144	2145	215	7.70006
MGG_02593T0	1065	1066	1	0.0720652
MGG_00810T0	2057	2058	2457.22	91.7237
MGG_00937T0	5954	5955	1517	19.5698
MGG_01100T0	1955	1956	391	15.3564
MGG_06861T0	492	493	5	0.779123
MGG_05176T0	2798	2799	6348	174.228
MGG_17709T0	249	250	0	0
MGG_03465T0	2301	2302	325	10.8458
MGG_14400T0	3891	3892	2	0.0394766
MGG_17745T0	216	217	0	0
MGG_00181T0	1503	1504	191	9.75592
MGG_03413T0	2433	2434	1049	33.1084
MGG_15089T0	757	758	822.588	83.3674
MGG_03080T0	3331	3332	181	4.17308
MGG_17900T0	3561	3562	3387	73.0473
MGG_15193T0	828	829	2	0.185335
MGG_16562T0	564	565	0	0
MGG_10265T0	1711	1712	117	5.25007
MGG_14902T0	1978	1979	3146	122.122
MGG_13172T0	2622	2623	423	12.3887
MGG_12095T0	1451	1452	812.851	43.0058
MGG_03983T0	1810	1811	139.751	5.92816
MGG_04926T0	2112	2113	2026	73.6585
MGG_04087T0	2097	2098	1538	56.3162
MGG_13790T0	6147	6148	3571	44.6209
MGG_15225T0	444	445	40	6.9053
MGG_11597T0	2808	2809	4628	126.568
MGG_06635T0	1764	1765	19	0.826973
MGG_11878T0	2367	2368	301	9.76489
MGG_15874T0	528	529	345	50.101
MGG_05944T0	2263	2264	1613.4	54.7456
MGG_07468T0	4904	4905	2421	37.9174
MGG_16219T0	2535	2536	5345	161.913
MGG_04066T0	4758	4759	4064	65.6025
MGG_13805T0	1200	1201	554	35.4364
MGG_03700T0	5906	5907	3454	44.9198
MGG_10247T0	1509	1510	18	0.915753
MGG_16964T0	669	670	3	0.343977
MGG_08988T0	2422	2423	0	0
MGG_07327T0	3895	3896	15636.8	308.327
MGG_10042T0	594	595	0	0
MGG_09942T0	2185	2186	10809	379.855
MGG_05220T0	5108	5109	2657	39.952
MGG_07135T0	873	874	93	8.17437
MGG_06008T0	768	769	321	32.0672
MGG_09109T0	1174	1175	2.01348	0.131642
MGG_16072T0	225	226	0	0
MGG_09364T0	789	790	136	13.225
MGG_00896T0	3265	3266	669	15.7359
MGG_08118T0	2567	2568	548	16.3934
MGG_00594T0	6781	6782	3248	36.7909
MGG_03549T0	2805	2806	860	23.5447
MGG_09923T0	2389	2390	2082	66.9215
MGG_05955T0	2949	2950	76	1.97913
MGG_17363T0	228	229	0	0
MGG_05464T0	3092	3093	127	3.15433
MGG_06674T0	3310	3311	189.601	4.39911
MGG_05038T0	2300	2301	332	11.0842
MGG_14291T0	1803	1804	101	4.30098
MGG_07271T0	1535	1536	1445	72.2702
MGG_06583T0	1841	1842	745	31.0706
MGG_01521T0	1314	1315	5616	328.083
MGG_04583T0	1152	1153	19	1.26592
MGG_09554T0	1491	1492	87	4.47954
MGG_15255T0	743	744	1	0.103255
MGG_16656T0	270	271	0	0
MGG_02466T0	1095	1096	15879	1113
MGG_04240T0	1356	1357	132	7.47269
MGG_18107T0	756	757	0	0
MGG_16022T0	299	300	0	0
MGG_06457T0	4142	4143	3253	60.3187
MGG_02240T0	4064	4065	2985	56.4113
MGG_03185T0	2489	2490	48176	1486.33
MGG_06992T0	2924	2925	1004.45	26.3806
MGG_00678T0	1070	1071	47	3.37125
MGG_00788T0	1238	1239	1732	107.389
MGG_03466T0	618	619	14	1.73748
MGG_07142T0	1453	1454	437	23.0887
MGG_17299T0	468	469	0	0
MGG_03870T0	3006	3007	47	1.20073
MGG_16154T0	2367	2368	89.3987	2.90023
MGG_03121T0	3824	3825	908	18.2363
MGG_17202T0	156	157	4	1.95724
MGG_05893T0	787	788	11	1.07238
MGG_17290T0	207	208	0	0
MGG_16042T0	867	868	75	6.6378
MGG_06401T0	2854	2855	2365.03	63.6375
MGG_09414T0	1053	1054	6624	482.795
MGG_15514T0	481	482	0	0
MGG_04561T0	1069	1070	13	0.933345
MGG_10098T0	1593	1594	0	0
MGG_09677T0	1801	1802	11	0.468944
MGG_13428T0	1817	1818	43	1.81701
MGG_13963T0	1955	1956	12	0.471297
MGG_05413T0	2251	2252	24	0.818701
MGG_06240T0	2260	2261	31	1.05328
MGG_03648T0	1800	1801	9.66615	0.412309
MGG_17660T0	420	421	0	0
MGG_04549T0	4933	4934	1946	30.2989
MGG_05197T0	2697	2698	3645	103.786
MGG_05961T0	2047	2048	1237	46.4005
MGG_17192T0	258	259	2	0.593216
MGG_06356T0	1903	1904	492	19.8509
MGG_08453T0	1901	1902	0	0
MGG_07235T0	1122	1123	2909	198.997
MGG_05890T0	4271	4272	1111	19.9786
MGG_17563T0	513	514	0	0
MGG_00061T0	828	829	50	4.63338
MGG_12944T0	3243	3244	2202	52.1458
MGG_03624T0	706	707	31	3.36841
MGG_08596T0	1954	1955	92	3.61513
MGG_02342T0	2559	2560	4	0.120034
MGG_11634T0	3420	3421	3049	68.4679
MGG_03343T0	2929	2930	1279.47	33.5463
MGG_03711T0	2074	2075	121	4.47971
MGG_09018T0	1799	1800	902.405	38.5134
MGG_00073T0	2720	2721	1085	30.6326
MGG_12086T0	1140	1141	12.6583	0.852262
MGG_16263T0	335	336	2	0.457271
MGG_07348T0	489	490	0	0
MGG_05641T0	1608	1609	10	0.477449
MGG_08982T0	1002	1003	98	7.50599
MGG_10679T0	816	817	1569.92	147.617
MGG_08143T0	2288	2289	1858	62.3566
MGG_10318T0	534	535	1	0.143592
MGG_05272T0	3393	3394	3955	89.5194
MGG_16278T0	738	739	41	4.26209
MGG_13481T0	2919	2920	3153	82.9514
MGG_03381T0	613	614	16	2.00186
MGG_04197T0	2158	2159	6008	213.777
MGG_08989T0	1184	1185	4	0.259313
MGG_18005T0	276	277	10	2.77334
MGG_00010T0	1668	1669	0	0
MGG_09667T0	1180	1181	5	0.325239
MGG_13375T0	1866	1867	711	29.2555
MGG_02490T0	1277	1278	3721.93	223.728
MGG_02817T0	2202	2203	278	9.69422
MGG_02088T0	6450	6451	2913.76	34.6984
MGG_17310T0	573	574	5	0.669177
MGG_15577T0	1554	1555	3976	196.426
MGG_05924T0	1749	1750	574	25.1974
MGG_14557T0	294	295	0	0
MGG_08685T0	567	568	16	2.16399
MGG_16690T0	636	637	59	7.11533
MGG_16526T0	806	807	77	7.32993
MGG_03527T0	2879	2880	1334.7	35.602
MGG_06646T0	2132	2133	4405	158.649
MGG_10297T0	2051	2052	24	0.898497
MGG_04071T0	159	160	1	0.480134
MGG_05265T0	4020	4021	327	6.24736
MGG_08053T0	1755	1756	1474	64.4845
MGG_02268T0	1938	1939	88	3.48648
MGG_09484T0	3822	3823	976	19.6123
MGG_08765T0	4285	4286	19314	346.181
MGG_11236T0	2834	2835	4982.96	135.026
MGG_00137T0	4057	4058	298.144	5.64412
MGG_08692T0	2256	2257	5161.52	175.682
MGG_17320T0	156	157	5	2.44654
MGG_10259T0	681	682	0	0
MGG_03000T0	3634	3635	1853	39.161
MGG_09130T0	1530	1531	0	0
MGG_00148T0	1076	1077	4.00553	0.285711
MGG_17420T0	820	821	35	3.27497
MGG_16233T0	1032	1033	24	1.78482
MGG_15621T0	615	616	30.0486	3.74736
MGG_15601T0	4951	4952	17341	269.015
MGG_02723T0	1559	1560	281	13.8377
MGG_17082T0	442	443	4	0.693648
MGG_09840T0	1362	1363	775	43.6806
MGG_02791T0	387	388	0	0
MGG_06585T0	1427	1428	23604	1269.81
MGG_06293T0	786	787	20066.8	1958.78
MGG_09965T0	3201	3202	2806	67.3208
MGG_03201T0	3063	3064	2904	72.8099
MGG_12307T0	1260	1261	814.409	49.6147
