target_id	length	eff_length	est_counts	tpm
MGG_04667T0	3012	3013	814	23.9403
MGG_15863T0	183	184	25	12.04
MGG_01103T0	2371	2372	999	37.3212
MGG_09200T0	2640	2641	5847.68	196.209
MGG_05127T0	597	598	0	0
MGG_05137T0	2024	2025	535	23.4117
MGG_17399T0	2220	2221	3242	129.351
MGG_01843T0	603	604	294	43.1335
MGG_09668T0	2018	2019	153	6.71521
MGG_06642T0	2869	2870	2041	63.0182
MGG_01147T0	2482	2483	150	5.35327
MGG_00490T0	1940	1941	1141	52.0912
MGG_00981T0	1296	1297	1544	105.49
MGG_00841T0	3144	3145	823	23.1891
MGG_05169T0	3361	3362	949.015	25.0138
MGG_17846T0	4302	4303	0	0
MGG_17548T0	399	400	0	0
MGG_14303T0	1641	1642	503	27.1456
MGG_00225T0	537	538	0	0
MGG_05598T0	5224	5225	1414	23.981
MGG_05411T0	2283	2284	0	0
MGG_13815T0	1037	1038	40850	3487.38
MGG_17247T0	3737	3738	1882	44.6154
MGG_07547T0	2377	2378	28	1.0434
MGG_13485T0	2699	2700	2569	84.315
MGG_01151T0	1262	1263	494	34.66
MGG_03819T0	1488	1489	0	0
MGG_03837T0	4346	4347	2457	50.0864
MGG_12613T0	7425	7426	146	1.74222
MGG_10048T0	3073	3074	1	0.0288271
MGG_07855T0	1713	1714	6	0.310202
MGG_17061T0	1370	1371	212.217	13.7166
MGG_00775T0	2953	2954	3377	101.304
MGG_01754T0	1999	2000	536	23.7487
MGG_17384T0	1291	1292	235	16.118
MGG_04227T0	3861	3862	1479	33.936
MGG_07809T0	1347	1348	0	0
MGG_05088T0	2742	2743	1163	37.5715
MGG_08627T0	1887	1888	1089.46	51.1344
MGG_06395T0	4668	4669	1709	32.4357
MGG_12670T0	1883	1884	634.54	29.8458
MGG_03731T0	1563	1564	1748.34	99.0587
MGG_01330T0	2398	2399	55	2.03159
MGG_17191T0	465	466	7	1.33112
MGG_02080T0	1071	1072	0	0
MGG_16423T0	868	869	74	7.546
MGG_16202T0	3026	3027	487	14.2568
MGG_00464T0	2039	2040	1204.44	52.319
MGG_00795T0	4312	4313	108	2.21896
MGG_03629T0	4695	4696	5733	108.183
MGG_04092T0	1434	1435	1482	91.5168
MGG_07118T0	2563	2564	7	0.241927
MGG_03863T0	761	762	535	62.2162
MGG_01066T0	934	935	12342	1169.71
MGG_04500T0	1376	1377	1920	123.558
MGG_08842T0	1842	1843	1274.7	61.2898
MGG_01694T0	1766	1767	160.875	8.06782
MGG_06083T0	1169	1170	1500	113.608
MGG_00619T0	648	649	109	14.8829
MGG_15667T0	1504	1505	228	13.4246
MGG_03724T0	4334	4335	4928	100.736
MGG_17681T0	225	226	139	54.5018
MGG_12100T0	1919	1920	425	19.6152
MGG_09869T0	3538	3539	1564	39.1616
MGG_16654T0	395	396	3	0.671322
MGG_03553T0	942	943	318	29.8827
MGG_02730T0	2013	2014	821	36.1234
MGG_01365T0	1713	1714	5	0.258502
MGG_09618T0	1443	1444	3095	189.932
MGG_16659T0	231	232	0	0
MGG_12849T0	3193	3194	1037	28.7706
MGG_09420T0	903	904	0	0
MGG_00320T0	3945	3946	3244	72.8498
MGG_03251T0	1038	1039	10770	918.554
MGG_11680T0	2657	2658	1009	33.6388
MGG_17116T0	210	211	0	0
MGG_05215T0	1886	1887	3	0.140881
MGG_06962T0	1388	1389	7686	490.346
MGG_17315T0	189	190	4	1.86557
MGG_07501T0	3850	3851	742	17.074
MGG_15024T0	1489	1490	473	28.1306
MGG_00652T0	2493	2494	2389	84.8837
MGG_03181T0	2324	2325	874	33.3114
MGG_04208T0	891	892	16	1.5895
MGG_17407T0	330	331	13.092	3.50496
MGG_09184T0	2711	2712	1883	61.5269
MGG_17435T0	400	401	11	2.43082
MGG_01876T0	1152	1153	77	5.91788
MGG_01257T0	1520	1521	125.118	7.28945
MGG_17592T0	351	352	0	0
MGG_10026T0	1011	1012	0	0
MGG_03066T0	2240	2241	499	19.7316
MGG_06164T0	4818	4819	406	7.46575
MGG_08555T0	3020	3021	229	6.71722
MGG_17981T0	180	181	6	2.9375
MGG_02729T0	4556	4557	86	1.67234
MGG_07162T0	2292	2293	1031	39.8437
MGG_15131T0	1347	1348	69	4.5359
MGG_14136T0	1662	1663	594	31.6518
MGG_14652T0	896	897	337	33.2922
MGG_09032T0	1844	1845	556	26.7044
MGG_07412T0	900	901	1897	186.572
MGG_01087T0	2980	2981	1143.59	33.9949
MGG_09822T0	714	715	0	0
MGG_13350T0	2573	2574	242	8.33127
MGG_03431T0	1299	1300	0	0
MGG_01229T0	810	811	2178	237.981
MGG_00101T0	1554	1555	638.097	36.3631
MGG_02473T0	2079	2080	1342	57.1734
MGG_02259T0	3691	3692	224	5.37639
MGG_02542T0	2656	2657	45	1.50081
MGG_10549T0	333	334	29	7.69407
MGG_01186T0	1821	1822	11	0.534994
MGG_14965T0	627	628	0	0
MGG_01639T0	3252	3253	1262	34.3779
MGG_05323T0	2610	2611	1250.88	42.4535
MGG_09878T0	1852	1853	3478	166.325
MGG_00193T0	3485	3486	1480.24	37.6278
MGG_05317T0	1272	1273	1025	71.351
MGG_16467T0	1172	1173	18	1.35981
MGG_11683T0	1104	1105	224	17.9635
MGG_04436T0	1285	1286	14076.2	969.951
MGG_13743T0	1171	1172	2556	193.258
MGG_02853T0	1522	1523	2030	118.114
MGG_11715T0	4417	4418	1211	24.2897
MGG_01128T0	6009	6010	2135	31.4795
MGG_03652T0	2854	2855	578.363	17.9514
MGG_17841T0	3915	3916	3873	87.6414
MGG_05141T0	825	826	55	5.90048
MGG_01025T0	1415	1416	130	8.13551
MGG_02898T0	1344	1345	3377	222.491
MGG_03800T0	675	676	0	0
MGG_08858T0	2128	2129	3012	125.367
MGG_03149T0	1673	1674	3545	187.657
MGG_08368T0	1761	1762	1412	71.0123
MGG_16489T0	627	628	0	0
MGG_12267T0	1348	1349	918	60.3025
MGG_14629T0	267	268	380	125.647
MGG_12423T0	1308	1309	655	44.3411
MGG_06325T0	3373	3374	1312.42	34.4692
MGG_14922T0	264	265	0	0
MGG_17784T0	333	334	84	22.2863
MGG_03760T0	858	859	15	1.5474
MGG_15828T0	1177	1178	1180.81	88.8259
MGG_03565T0	2303	2304	1198	46.0764
MGG_02421T0	1773	1774	1697	84.7682
MGG_09543T0	2223	2224	35	1.39456
MGG_17883T0	183	184	8	3.8528
MGG_15179T0	1119	1120	0	0
MGG_08331T0	711	712	0	0
MGG_01358T0	920	921	39.2638	3.77779
MGG_05315T0	6151	6152	2658.14	38.2883
MGG_11575T0	967	968	1509	138.14
MGG_17064T0	249	250	26	9.2159
MGG_12154T0	5580	5581	1924	30.549
MGG_04552T0	3410	3411	689	17.8995
MGG_03239T0	1485	1486	1100	65.5962
MGG_04991T0	2290	2291	925	35.7784
MGG_14071T0	1373	1374	1693.55	109.223
MGG_08900T0	1611	1612	242	13.3032
MGG_13442T0	1707	1708	170	8.81994
MGG_16424T0	2281	2282	238	9.242
MGG_06682T0	2037	2038	404.153	17.573
MGG_09559T0	3473	3474	1774	45.251
MGG_04981T0	1176	1177	196.687	14.8082
MGG_05336T0	2419	2420	4151	151.999
MGG_05943T0	438	439	2	0.403711
MGG_00157T0	2492	2493	5195	184.658
MGG_01366T0	270	271	18	5.88583
MGG_03970T0	1716	1717	1177	60.745
MGG_18063T0	1711	1712	37.5027	1.94117
MGG_12015T0	423	424	101	21.1086
MGG_08007T0	1596	1597	446	24.7477
MGG_08447T0	780	781	4	0.453851
MGG_15233T0	1413	1414	183.674	11.5107
MGG_15592T0	210	211	6	2.51984
MGG_00873T0	186	187	0	0
MGG_02961T0	7269	7270	3100	37.7861
MGG_05316T0	2254	2255	197	7.74149
MGG_09313T0	2517	2518	903	31.7787
MGG_00220T0	1571	1572	300	16.9112
MGG_05879T0	1472	1473	130	7.82069
MGG_01329T0	2739	2740	1117	36.1249
MGG_14892T0	1344	1345	214	14.0993
MGG_00528T0	3218	3219	1992	54.8369
MGG_14003T0	5757	5758	3038	46.7542
MGG_08089T0	2196	2197	994	40.0923
MGG_13486T0	2634	2635	1277.97	42.9779
MGG_00772T0	3954	3955	902	20.2099
MGG_01855T0	876	877	33	3.33441
MGG_12176T0	423	424	43	8.98684
MGG_17181T0	444	445	5	0.995668
MGG_00272T0	1281	1282	2571	177.713
MGG_06140T0	3407	3408	1510	39.2629
MGG_16194T0	887	888	65	6.48642
MGG_15901T0	2868	2869	3003	92.7533
MGG_15738T0	228	229	49	18.9612
MGG_05948T0	1706	1707	14124	733.211
MGG_00110T0	1685	1686	257	13.5077
MGG_16069T0	1498	1499	63.3345	3.74406
MGG_02330T0	1839	1840	24	1.15584
MGG_01812T0	2795	2796	128	4.05674
MGG_01747T0	2607	2608	228.89	7.77721
MGG_04247T0	705	706	0	0
MGG_10193T0	1821	1822	2689	130.782
MGG_02926T0	738	739	1297	155.525
MGG_15985T0	345	346	0	0
MGG_13817T0	3738	3739	1874.43	44.4241
MGG_01042T0	1689	1690	529.613	27.77
MGG_02859T0	2681	2682	889	29.373
MGG_03913T0	576	577	366	56.2095
MGG_08863T0	3381	3382	608	15.9307
MGG_03351T0	3207	3208	178	4.91689
MGG_13255T0	1008	1009	94	8.25546
MGG_09971T0	2546	2547	1985	69.0615
MGG_15749T0	4032	4033	5126	112.63
MGG_02812T0	1206	1207	3616	265.476
MGG_16557T0	1188	1189	6.27362	0.467564
MGG_16081T0	855	856	36	3.72678
MGG_16279T0	495	496	0	0
MGG_15736T0	937	938	857	80.9623
MGG_15707T0	546	547	0	0
MGG_17928T0	1263	1264	2412	169.097
MGG_08641T0	1482	1483	375.353	22.4286
MGG_05091T0	1814	1815	265	12.9382
MGG_09234T0	1218	1219	36	2.617
MGG_03220T0	3779	3780	4470.54	104.803
MGG_08415T0	2981	2982	5	0.148582
MGG_17456T0	616	617	170	24.4157
MGG_15570T0	324	325	0	0
MGG_07160T0	2137	2138	1793	74.3151
MGG_05651T0	1354	1355	2624	171.605
MGG_01973T0	3486	3487	1956.42	49.718
MGG_03946T0	1042	1043	7098	603.054
MGG_03175T0	1662	1663	697	37.1403
MGG_15786T0	174	175	0	0
MGG_07559T0	1728	1729	92	4.71517
MGG_07208T0	1458	1459	525	31.8866
MGG_08010T0	2519	2520	968	34.0392
MGG_00827T0	941	942	863	81.1829
MGG_08201T0	826	827	2241.35	240.165
MGG_15950T0	2636	2637	1045	35.1165
MGG_11104T0	755	756	24	2.81316
MGG_14559T0	360	361	74	18.1647
MGG_07999T0	3886	3887	2020	46.0513
MGG_09122T0	1533	1534	1	0.0577669
MGG_15251T0	1046	1047	442.759	37.4736
MGG_02341T0	258	259	0	0
MGG_11709T0	3750	3751	2362.84	55.8202
MGG_07250T0	5399	5400	11	0.180511
MGG_16096T0	1982	1983	1250	55.8588
MGG_11651T0	1689	1690	576	30.2023
MGG_13542T0	3561	3562	330.061	8.21117
MGG_01409T0	3730	3731	4882	115.952
MGG_02544T0	1601	1602	26	1.43819
MGG_17454T0	279	280	3	0.949441
MGG_16411T0	636	637	0	0
MGG_07176T0	1576	1577	14389	808.544
MGG_16595T0	2541	2542	731	25.4828
MGG_03865T0	222	223	1074	426.78
MGG_17485T0	246	247	0	0
MGG_03108T0	402	403	0	0
MGG_03352T0	1623	1624	516	28.1558
MGG_09086T0	384	385	0	0
MGG_16996T0	984	985	4.27108	0.384243
MGG_07916T0	1869	1870	2192.49	103.896
MGG_06371T0	1595	1596	2754	152.91
MGG_08676T0	1109	1110	515	41.1139
MGG_00105T0	6562	6563	734.363	9.91546
MGG_15136T0	1602	1603	1252	69.211
MGG_04331T0	1423	1424	1677	104.358
MGG_10428T0	2247	2248	1351	53.2554
MGG_11360T0	2002	2003	399	17.6521
MGG_17467T0	186	187	0	0
MGG_05299T0	2893	2894	6273.37	192.091
MGG_17423T0	462	463	1	0.191392
MGG_14338T0	718	719	877	108.087
MGG_03853T0	1372	1373	851.558	54.9602
MGG_16616T0	414	415	0	0
MGG_06925T0	4611	4612	1281	24.613
MGG_17937T0	744	745	22	2.6168
MGG_05764T0	507	508	80	13.955
MGG_16403T0	1560	1561	19	1.07859
MGG_16350T0	282	283	0	0
MGG_16195T0	3120	3121	1220	34.6394
MGG_06192T0	1036	1037	4366	373.087
MGG_06907T0	915	916	2458.21	237.809
MGG_09762T0	2334	2335	93	3.5294
MGG_03275T0	7701	7702	2740	31.5247
MGG_02653T0	3623	3624	1461	35.7245
MGG_08739T0	540	541	3	0.491393
MGG_01637T0	1404	1405	1080	68.1165
MGG_12049T0	429	430	107	22.0506
MGG_15610T0	207	208	1	0.426031
MGG_07490T0	636	637	112	15.5806
MGG_02310T0	1383	1384	4	0.256111
MGG_02701T0	5485	5486	1712	27.6537
MGG_14847T0	3965	3966	4794	107.115
MGG_04611T0	2594	2595	308	10.5176
MGG_10484T0	1156	1157	55	4.21244
MGG_02839T0	2503	2504	206	7.29017
MGG_12775T0	1360	1361	197	12.8266
MGG_02287T0	1338	1339	10798	714.607
MGG_05040T0	2926	2927	230	6.96321
MGG_05465T0	576	577	0	0
MGG_00172T0	2308	2309	669	25.6748
MGG_14057T0	1314	1315	98	6.60397
MGG_02974T0	2120	2121	493	20.5973
MGG_02998T0	1845	1846	345	16.5612
MGG_15330T0	930	931	18	1.71328
MGG_12981T0	925	926	0	0
MGG_07949T0	2258	2259	132	5.178
MGG_04099T0	1987	1988	9	0.401172
MGG_07845T0	1747	1748	80	4.05558
MGG_08581T0	2021	2022	273	11.9643
MGG_04348T0	972	973	2	0.182147
MGG_09990T0	2808	2809	42	1.32496
MGG_03461T0	898	899	1.48729	0.146602
MGG_06504T0	2267	2268	2564	100.18
MGG_06906T0	2819	2820	1762	55.3683
MGG_07390T0	1255	1256	98	6.91419
MGG_09954T0	4910	4911	227	4.09601
MGG_01511T0	1773	1774	363	18.1325
MGG_17356T0	886	887	9	0.899132
MGG_17187T0	450	451	54	10.6102
MGG_08696T0	1215	1216	1	0.0728737
MGG_11889T0	2431	2432	3340.19	121.706
MGG_06603T0	2020	2021	2024	88.746
MGG_12313T0	2076	2077	41.645	1.77677
MGG_03627T0	1552	1553	2105	120.112
MGG_01833T0	4200	4201	558	11.7703
MGG_00667T0	3832	3833	1001.21	23.1468
MGG_02504T0	2240	2241	1778	70.3063
MGG_05478T0	1471	1472	1865	112.273
MGG_00357T0	1978	1979	2852	127.705
MGG_03736T0	4716	4717	5641	105.973
MGG_17217T0	735	736	0	0
MGG_16177T0	1416	1417	0	0
MGG_14735T0	1561	1562	788	44.7044
MGG_07690T0	2196	2197	1858	74.9411
MGG_06837T0	264	265	7859	2628
MGG_07100T0	1345	1346	129.158	8.50315
MGG_06153T0	1442	1443	4817	295.811
MGG_17838T0	231	232	0	0
MGG_11817T0	1980	1981	423	18.9217
MGG_07217T0	666	667	7	0.929987
MGG_09500T0	306	307	19	5.48428
MGG_05012T0	1875	1876	2	0.0944717
MGG_04040T0	4203	4204	492	10.3707
MGG_04770T0	1074	1075	104	8.57293
MGG_17341T0	2495	2496	1454	51.6208
MGG_00683T0	4216	4217	826.202	17.3615
MGG_06679T0	3777	3778	184	4.31579
MGG_15734T0	657	658	14	1.88541
MGG_04015T0	2437	2438	121	4.39801
MGG_09641T0	1346	1347	1085	71.3784
MGG_08699T0	657	658	79	10.6391
MGG_10479T0	1941	1942	5	0.228153
MGG_00380T0	459	460	4	0.770561
MGG_03194T0	1158	1159	661	50.5385
MGG_16870T0	813	814	63	6.85837
MGG_12962T0	2832	2833	1104	34.5324
MGG_15627T0	1253	1254	755.744	53.405
MGG_08268T0	2211	2212	200.262	8.02266
MGG_13497T0	2244	2245	935	36.9062
MGG_04242T0	1452	1453	2950.25	179.927
MGG_15140T0	4384	4385	2550	51.5318
MGG_07419T0	2473	2474	64.8726	2.32362
MGG_02061T0	2507	2508	247	8.72718
MGG_04135T0	722	723	7133	874.256
MGG_14167T0	2313	2314	75	2.87212
MGG_01970T0	3030	3031	1582.66	46.2707
MGG_07616T0	3620	3621	20999.6	513.91
MGG_02252T0	1299	1300	25221	1719.19
MGG_08986T0	2082	2083	0	0
MGG_13615T0	1065	1066	312	25.9359
MGG_05787T0	1548	1549	37	2.11668
MGG_11480T0	2023	2024	1824	79.8581
MGG_11327T0	1623	1624	1141	62.2593
MGG_12816T0	1646	1647	963	51.8128
MGG_08080T0	1240	1241	2984.46	213.107
MGG_02597T0	2508	2509	2783	98.2918
MGG_01065T0	1067	1068	1345	111.598
MGG_04906T0	3576	3577	1759	43.5764
MGG_01045T0	3889	3890	2901	66.085
MGG_06471T0	699	700	717.013	90.7682
MGG_05983T0	2274	2275	3546	138.122
MGG_13133T0	399	400	0	0
MGG_00255T0	1639	1640	1947	105.203
MGG_14730T0	768	769	127	14.6346
MGG_05795T0	384	385	0	0
MGG_02086T0	1165	1166	2068	157.165
MGG_10634T0	2822	2823	132.518	4.15976
MGG_04507T0	928	929	802.171	76.5167
MGG_10131T0	3320	3321	1927	51.4183
MGG_16571T0	753	754	3386.46	397.997
MGG_12381T0	291	292	85	25.7953
MGG_03994T0	3699	3700	2821	67.5625
MGG_04400T0	1950	1951	10404	472.55
MGG_15034T0	945	946	480	44.9629
MGG_17729T0	804	805	1009	111.071
MGG_11966T0	597	598	0	0
MGG_00140T0	2239	2240	1139.65	45.0845
MGG_10737T0	2048	2049	599.88	25.9434
MGG_00590T0	3789	3790	648	15.151
MGG_06436T0	828	829	2	0.213786
MGG_17317T0	3866	3867	572	13.1077
MGG_15448T0	165	166	4	2.13529
MGG_15958T0	201	202	16	7.01897
MGG_01109T0	817	818	304.464	32.9828
MGG_14634T0	687	688	77	9.91761
MGG_12123T0	3215	3216	1869	51.4989
MGG_04460T0	1066	1067	638	52.986
MGG_15152T0	792	793	0	0
MGG_04676T0	2107	2108	1080	45.4002
MGG_14751T0	2063	2064	1075	46.1534
MGG_07417T0	1495	1496	13	0.770045
MGG_09080T0	2962	2963	4949.4	148.022
MGG_16591T0	1140	1141	323.123	25.095
MGG_15575T0	557	558	4	0.635229
MGG_10363T0	1455	1456	58	3.52997
MGG_10674T0	2812	2813	696.008	21.9255
MGG_11335T0	2508	2509	261	9.21816
MGG_16678T0	198	199	40	17.812
MGG_00735T0	2236	2237	247	9.78443
MGG_16368T0	337	338	0	0
MGG_02309T0	2096	2097	5	0.211289
MGG_03054T0	3420	3421	595.028	15.4131
MGG_07102T0	969	970	537	49.0577
MGG_11096T0	606	607	0	0
MGG_11719T0	1120	1121	102	8.06305
MGG_08975T0	4357	4358	4645	94.4502
MGG_15877T0	297	298	10	2.97364
MGG_17398T0	1394	1395	646	41.0358
MGG_08767T0	2318	2319	222	8.48314
MGG_00618T0	1408	1409	54	3.39615
MGG_17620T0	2509	2510	90.8439	3.20721
MGG_04896T0	747	748	1352	160.169
MGG_02166T0	315	316	1	0.280426
MGG_04329T0	1548	1549	127	7.26536
MGG_06718T0	1136	1137	695	54.1663
MGG_07421T0	1023	1024	17	1.47114
MGG_17122T0	2709	2710	761	24.884
MGG_03908T0	1090	1091	346	28.1032
MGG_15765T0	588	589	116	17.4521
MGG_09640T0	1599	1600	457	25.3105
MGG_16982T0	1225	1226	223	16.1183
MGG_00831T0	2208	2209	0	0
MGG_15974T0	1317	1318	0	0
MGG_05660T0	1493	1494	174	10.3206
MGG_16686T0	294	295	0	0
MGG_02638T0	1592	1593	127	7.06468
MGG_00718T0	1911	1912	972	45.0488
MGG_03041T0	3393	3394	3085	80.5467
MGG_03856T0	1556	1557	611.056	34.7774
MGG_02390T0	2784	2785	2192	69.7461
MGG_08206T0	1599	1600	503	27.8582
MGG_01566T0	1669	1670	1076.69	57.132
MGG_10345T0	1557	1558	49	2.78698
MGG_15044T0	159	160	0	0
MGG_05052T0	1985	1986	641	28.6011
MGG_12963T0	1677	1678	58	3.06296
MGG_17170T0	1293	1294	147	10.0667
MGG_13500T0	3449	3450	1327	34.0845
MGG_11214T0	1011	1012	33	2.8896
MGG_04601T0	3393	3394	1147.12	29.9503
MGG_16013T0	471	472	9	1.68968
MGG_13246T0	2475	2476	1219	43.6272
MGG_01302T0	1753	1754	1375	69.4669
MGG_04976T0	1821	1822	2975	144.692
MGG_10275T0	1992	1993	1	0.0444629
MGG_01429T0	1601	1602	139	7.68877
MGG_05156T0	1957	1958	3418	154.691
MGG_15727T0	613	614	296	42.7197
MGG_06036T0	1802	1803	309	15.1868
MGG_12069T0	513	514	0	0
MGG_15619T0	414	415	0	0
MGG_09864T0	1131	1132	510	39.9235
MGG_12647T0	2535	2536	387	13.5228
MGG_04310T0	1097	1098	681.799	55.0248
MGG_14666T0	870	871	1529	155.559
MGG_08575T0	805	806	7510	825.676
MGG_12759T0	649	650	28.944	3.94593
MGG_10057T0	1978	1979	2521	112.884
MGG_07998T0	3049	3050	154	4.4743
MGG_00595T0	2653	2654	2232	74.5243
MGG_07992T0	1317	1318	208	13.9847
MGG_09119T0	2737	2738	712	23.0436
MGG_08859T0	2298	2299	1133.92	43.7067
MGG_11412T0	1945	1946	7222	328.866
MGG_10815T0	738	739	0	0
MGG_00129T0	1674	1675	518.286	27.4195
MGG_07149T0	2926	2927	1699	51.437
MGG_11885T0	2127	2128	480	19.9882
MGG_02928T0	4728	4729	1164	21.8116
MGG_06452T0	1850	1851	18	0.861729
MGG_00211T0	2279	2280	70.6898	2.74743
MGG_09294T0	1063	1064	1337.93	111.428
MGG_10208T0	1137	1138	636	49.5244
MGG_00964T0	1554	1555	518	29.5192
MGG_16321T0	597	598	0	0
MGG_02183T0	6555	6556	1480	20.0045
MGG_03828T0	1557	1558	7	0.398139
MGG_05233T0	4427	4428	1280.54	25.6266
MGG_01355T0	2121	2122	115	4.80239
MGG_17168T0	304	305	30	8.71618
MGG_12329T0	2062	2063	460.995	19.8017
MGG_07500T0	1884	1885	73	3.43175
MGG_10652T0	2551	2552	801.861	27.8434
MGG_02688T0	2220	2221	11	0.438883
MGG_09528T0	2162	2163	480	19.6648
MGG_17438T0	186	187	0	0
MGG_14555T0	231	232	0	0
MGG_07608T0	375	376	52	12.2552
MGG_17034T0	156	157	1	0.564423
MGG_00019T0	393	394	0	0
MGG_14856T0	432	433	80	16.3722
MGG_01659T0	1023	1024	2944	254.767
MGG_05189T0	2200	2201	3799	152.952
MGG_07130T0	1444	1445	2675	164.044
MGG_08390T0	1275	1276	18	1.25005
MGG_16655T0	621	622	10.8022	1.53896
MGG_02799T0	1937	1938	718	32.8303
MGG_11537T0	1152	1153	2732	209.969
MGG_16850T0	276	277	11	3.51899
MGG_15755T0	1826	1827	44	2.13412
MGG_04426T0	752	753	1215	142.983
MGG_07718T0	2652	2653	880	29.3934
MGG_03758T0	1254	1255	432	30.5031
MGG_06345T0	2348	2349	371	13.9957
MGG_15959T0	282	283	4	1.2525
MGG_03916T0	921	922	512	49.2089
MGG_10760T0	1248	1249	0	0
MGG_03615T0	1528	1529	7125	412.935
MGG_06384T0	1359	1360	716	46.6529
MGG_05569T0	1826	1827	311.487	15.108
MGG_06900T0	2311	2312	0	0
MGG_11605T0	2775	2776	660	21.0683
MGG_11426T0	3426	3427	1190	30.7707
MGG_06099T0	1964	1965	4430.64	199.806
MGG_06270T0	1660	1661	4578.09	244.241
MGG_09698T0	282	283	678	212.299
MGG_00153T0	2048	2049	1383	59.8115
MGG_16066T0	231	232	0	0
MGG_05719T0	723	724	823	100.732
MGG_05900T0	4527	4528	9	0.176133
MGG_00617T0	3883	3884	225	5.13343
MGG_17890T0	375	376	445	104.876
MGG_01013T0	1734	1735	3812.4	194.717
MGG_05568T0	1281	1282	1176.51	81.323
MGG_09125T0	2859	2860	6947	215.246
MGG_15789T0	2930	2931	111.871	3.38225
MGG_02608T0	2164	2165	3344.03	136.873
MGG_06473T0	2907	2908	557	16.9733
MGG_05828T0	1095	1096	0	0
MGG_00208T0	2551	2552	389	13.5075
MGG_02981T0	3127	3128	417.796	11.8359
MGG_08015T0	1724	1725	1281	65.8059
MGG_15653T0	236	237	2	0.747801
MGG_01085T0	1526	1527	252	14.624
MGG_05306T0	3700	3701	4425	105.949
MGG_16333T0	2417	2418	296	10.8478
MGG_12316T0	2414	2415	57025	2092.44
MGG_06389T0	2438	2439	2354	85.5262
MGG_01553T0	2931	2932	3138.61	94.8587
MGG_01003T0	2396	2397	2303	85.1394
MGG_02660T0	957	958	6381	590.239
MGG_02560T0	483	484	0	0
MGG_02115T0	1212	1213	1604	117.179
MGG_07055T0	1170	1171	191	14.4538
MGG_07356T0	1833	1834	0	0
MGG_07195T0	1729	1730	2622	134.305
MGG_15864T0	520	521	0	0
MGG_02590T0	378	379	15	3.50717
MGG_01046T0	2592	2593	2798	95.6202
MGG_08815T0	1333	1334	826	54.8692
MGG_13557T0	4275	4276	441	9.13914
MGG_10887T0	920	921	976.19	93.9246
MGG_03375T0	2242	2243	9640	380.849
MGG_07510T0	2149	2150	41	1.68986
MGG_08192T0	3613	3614	1348	33.0527
MGG_00569T0	3561	3562	650	16.1705
MGG_08186T0	6385	6386	935	12.9744
MGG_09107T0	1992	1993	0	0
MGG_09709T0	1756	1757	196	9.88528
MGG_17193T0	341	342	20	5.18213
MGG_06784T0	1540	1541	26	1.49512
MGG_09393T0	2384	2385	2483	92.2556
MGG_03129T0	2075	2076	600	25.6111
MGG_05733T0	723	724	203	24.8463
MGG_05816T0	2592	2593	6	0.205047
MGG_08060T0	1727	1728	81	4.1538
MGG_00627T0	898	899	3	0.29571
MGG_03586T0	2299	2300	822	31.67
MGG_16288T0	360	361	4	0.981878
MGG_13365T0	616	617	2	0.287243
MGG_15480T0	1883	1884	1541.61	72.5101
MGG_05791T0	453	454	54.6922	10.6751
MGG_08133T0	3052	3053	740.969	21.5069
MGG_03708T0	996	997	1133	100.702
MGG_07555T0	339	340	0	0
MGG_02165T0	237	238	0	0
MGG_15634T0	977	978	0	0
MGG_18056T0	456	457	8	1.55124
MGG_12090T0	243	244	9	3.26857
MGG_08977T0	681	682	50	6.49666
MGG_00245T0	1414	1415	2308	144.539
MGG_05706T0	5415	5416	2527	41.3458
MGG_17309T0	291	292	0	0
MGG_16334T0	4463	4464	4925	97.7657
MGG_01458T0	3529	3530	577.786	14.5043
MGG_02139T0	381	382	4	0.9279
MGG_06043T0	4632	4633	1251	23.9276
MGG_16960T0	162	163	0	0
MGG_16978T0	891	892	0	0
MGG_04181T0	1028	1029	6162.17	530.668
MGG_06736T0	4888	4889	1200.98	21.7681
MGG_04565T0	1179	1180	193	14.4937
MGG_08924T0	1622	1623	1028	56.128
MGG_10457T0	1389	1390	0	0
MGG_08511T0	1143	1144	0	0
MGG_05996T0	4569	4570	2445	47.4097
MGG_17862T0	318	319	219	60.8356
MGG_15265T0	291	292	201	60.9983
MGG_03487T0	4300	4301	1640.34	33.7962
MGG_02838T0	4082	4083	1077	23.3744
MGG_08529T0	387	388	0	0
MGG_17411T0	186	187	0	0
MGG_16298T0	1241	1242	1250	89.1852
MGG_07339T0	3969	3970	2080	46.4277
MGG_02667T0	4286	4287	1241	25.6521
MGG_17536T0	1076	1077	99.6401	8.19829
MGG_03230T0	1611	1612	411	22.5934
MGG_09242T0	2233	2234	361.559	14.3417
MGG_14010T0	2302	2303	393	15.1218
MGG_01266T0	2271	2272	386.198	15.0628
MGG_04698T0	1949	1950	862	39.1721
MGG_16460T0	2503	2504	32	1.13245
MGG_06781T0	1993	1994	754	33.5082
MGG_08096T0	1200	1201	2285	168.596
MGG_02503T0	2414	2415	7807	286.465
MGG_17590T0	378	379	0	0
MGG_00230T0	492	493	0	0
MGG_11289T0	3144	3145	182	5.12809
MGG_02607T0	1525	1526	907.969	52.7256
MGG_07766T0	786	787	0	0
MGG_10413T0	1704	1705	2302	119.643
MGG_15147T0	603	604	3	0.440138
MGG_00133T0	1950	1951	1113	50.5525
